id,status,page_type,cluster,primary_keyword,title,slug,situation,variables_json,target_tool,pillar_ref,related_refs,outline,last_generated_at,published_at,quality_score,flags,gsc_impressions,gsc_clicks,ctr,avg_position,refresh_reason,route,cta_type,tier,source_page_id
"SEO-0183","idea","cluster","pricing","UX designer","How to price freelance marketing consulting for UX Designer","how-to-price-freelance-marketing-consulting-for-ux-designer","","{""seed"":""UX designer"",""profession"":""UX designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-marketing-consulting-for-ux-designer","pricing","expanded","EXP-069"
"SEO-0184","idea","cluster","pricing","brand designer","How to price freelance marketing consulting for Brand Designer","how-to-price-freelance-marketing-consulting-for-brand-designer","","{""seed"":""brand designer"",""profession"":""brand designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-marketing-consulting-for-brand-designer","pricing","expanded","EXP-070"
"SEO-0185","idea","cluster","pricing","designer","How to price freelance UX design for Designer","how-to-price-freelance-ux-design-for-designer","","{""seed"":""designer"",""profession"":""designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-designer","pricing","expanded","EXP-071"
"SEO-0186","idea","cluster","pricing","copywriter","How to price freelance UX design for Copywriter","how-to-price-freelance-ux-design-for-copywriter","","{""seed"":""copywriter"",""profession"":""copywriter"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-copywriter","pricing","expanded","EXP-072"
"SEO-0187","idea","cluster","pricing","developer","How to price freelance UX design for Developer","how-to-price-freelance-ux-design-for-developer","","{""seed"":""developer"",""profession"":""developer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-developer","pricing","expanded","EXP-073"
"SEO-0188","idea","cluster","pricing","video editor","How to price freelance UX design for Video Editor","how-to-price-freelance-ux-design-for-video-editor","","{""seed"":""video editor"",""profession"":""video editor"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-video-editor","pricing","expanded","EXP-074"
"SEO-0189","idea","cluster","pricing","illustrator","How to price freelance UX design for Illustrator","how-to-price-freelance-ux-design-for-illustrator","","{""seed"":""illustrator"",""profession"":""illustrator"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-illustrator","pricing","expanded","EXP-075"
"SEO-0190","idea","cluster","pricing","motion designer","How to price freelance UX design for Motion Designer","how-to-price-freelance-ux-design-for-motion-designer","","{""seed"":""motion designer"",""profession"":""motion designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-motion-designer","pricing","expanded","EXP-076"
"SEO-0191","idea","cluster","pricing","marketing consultant","How to price freelance UX design for Marketing Consultant","how-to-price-freelance-ux-design-for-marketing-consultant","","{""seed"":""marketing consultant"",""profession"":""marketing consultant"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-marketing-consultant","pricing","expanded","EXP-077"
"SEO-0192","idea","cluster","pricing","SEO specialist","How to price freelance UX design for SEO Specialist","how-to-price-freelance-ux-design-for-seo-specialist","","{""seed"":""SEO specialist"",""profession"":""SEO specialist"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-seo-specialist","pricing","expanded","EXP-078"
"SEO-0193","idea","cluster","pricing","UX designer","How to price freelance UX design for UX Designer","how-to-price-freelance-ux-design-for-ux-designer","","{""seed"":""UX designer"",""profession"":""UX designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-ux-designer","pricing","expanded","EXP-079"
"SEO-0194","idea","cluster","pricing","brand designer","How to price freelance UX design for Brand Designer","how-to-price-freelance-ux-design-for-brand-designer","","{""seed"":""brand designer"",""profession"":""brand designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-ux-design-for-brand-designer","pricing","expanded","EXP-080"
"SEO-0195","idea","cluster","pricing","designer","How to price freelance logo design for Designer","how-to-price-freelance-logo-design-for-designer","","{""seed"":""designer"",""profession"":""designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-designer","pricing","expanded","EXP-081"
"SEO-0196","idea","cluster","pricing","copywriter","How to price freelance logo design for Copywriter","how-to-price-freelance-logo-design-for-copywriter","","{""seed"":""copywriter"",""profession"":""copywriter"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-copywriter","pricing","expanded","EXP-082"
"SEO-0197","idea","cluster","pricing","developer","How to price freelance logo design for Developer","how-to-price-freelance-logo-design-for-developer","","{""seed"":""developer"",""profession"":""developer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-developer","pricing","expanded","EXP-083"
"SEO-0198","idea","cluster","pricing","video editor","How to price freelance logo design for Video Editor","how-to-price-freelance-logo-design-for-video-editor","","{""seed"":""video editor"",""profession"":""video editor"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-video-editor","pricing","expanded","EXP-084"
"SEO-0199","idea","cluster","pricing","illustrator","How to price freelance logo design for Illustrator","how-to-price-freelance-logo-design-for-illustrator","","{""seed"":""illustrator"",""profession"":""illustrator"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-illustrator","pricing","expanded","EXP-085"
"SEO-0200","idea","cluster","pricing","motion designer","How to price freelance logo design for Motion Designer","how-to-price-freelance-logo-design-for-motion-designer","","{""seed"":""motion designer"",""profession"":""motion designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-motion-designer","pricing","expanded","EXP-086"
"SEO-0201","idea","cluster","pricing","marketing consultant","How to price freelance logo design for Marketing Consultant","how-to-price-freelance-logo-design-for-marketing-consultant","","{""seed"":""marketing consultant"",""profession"":""marketing consultant"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-marketing-consultant","pricing","expanded","EXP-087"
"SEO-0202","idea","cluster","pricing","SEO specialist","How to price freelance logo design for SEO Specialist","how-to-price-freelance-logo-design-for-seo-specialist","","{""seed"":""SEO specialist"",""profession"":""SEO specialist"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-seo-specialist","pricing","expanded","EXP-088"
"SEO-0203","idea","cluster","pricing","UX designer","How to price freelance logo design for UX Designer","how-to-price-freelance-logo-design-for-ux-designer","","{""seed"":""UX designer"",""profession"":""UX designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-ux-designer","pricing","expanded","EXP-089"
"SEO-0204","idea","cluster","pricing","brand designer","How to price freelance logo design for Brand Designer","how-to-price-freelance-logo-design-for-brand-designer","","{""seed"":""brand designer"",""profession"":""brand designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-logo-design-for-brand-designer","pricing","expanded","EXP-090"
"SEO-0205","idea","cluster","pricing","designer","How to price freelance SEO consulting for Designer","how-to-price-freelance-seo-consulting-for-designer","","{""seed"":""designer"",""profession"":""designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-designer","pricing","expanded","EXP-091"
"SEO-0206","idea","cluster","pricing","copywriter","How to price freelance SEO consulting for Copywriter","how-to-price-freelance-seo-consulting-for-copywriter","","{""seed"":""copywriter"",""profession"":""copywriter"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-copywriter","pricing","expanded","EXP-092"
"SEO-0207","idea","cluster","pricing","developer","How to price freelance SEO consulting for Developer","how-to-price-freelance-seo-consulting-for-developer","","{""seed"":""developer"",""profession"":""developer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-developer","pricing","expanded","EXP-093"
"SEO-0208","idea","cluster","pricing","video editor","How to price freelance SEO consulting for Video Editor","how-to-price-freelance-seo-consulting-for-video-editor","","{""seed"":""video editor"",""profession"":""video editor"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-video-editor","pricing","expanded","EXP-094"
"SEO-0209","idea","cluster","pricing","illustrator","How to price freelance SEO consulting for Illustrator","how-to-price-freelance-seo-consulting-for-illustrator","","{""seed"":""illustrator"",""profession"":""illustrator"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-illustrator","pricing","expanded","EXP-095"
"SEO-0210","idea","cluster","pricing","motion designer","How to price freelance SEO consulting for Motion Designer","how-to-price-freelance-seo-consulting-for-motion-designer","","{""seed"":""motion designer"",""profession"":""motion designer"",""expansion_rule"":""EXP-PRICING-SERVICE-PROFESSION""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/how-to-price-freelance-seo-consulting-for-motion-designer","pricing","expanded","EXP-096"
